spygen_code,lon,lat,date,depth,mpa_fully,volume_sampled,temperature,extracted_lon,extracted_lat,date_numeric,log_volume,station,date_group,spatial_fold
SPY0300195,3.181422,42.478035,2025-09-05,64,0,61.9136,21.839990234375023,3.1875,42.5,2733,4.141762356551254,3.181422.42.478035,2025-09-05,5
SPY0300196,3.1522485,42.51034,2025-09-05,46,0,61.87579,21.839990234375023,3.1875,42.5,2733,4.141161192953295,3.152248.42.51034,2025-09-05,5
SPY0300197,3.341379,42.533685,2025-09-08,99,0,61.8543,21.369989013671898,3.3125,42.5625,2736,4.1408193495614825,3.341379.42.533685,2025-09-08,5
SPY0300200,3.1257695,42.536885,2025-09-04,41,0,61.91057,24.409997558593773,NA,NA,2732,4.1417141941036,3.12577.42.536885,2025-09-04,5
SPY0300202,3.413433,42.555085000000005,2025-09-06,515,0,61.6613,21.439996337890648,3.4375,42.5625,2734,4.137744032196799,3.413433.42.555085,2025-09-06,4
SPY0300203,3.4133715,42.55496,2025-09-06,515,0,61.66795,21.159997558593773,NA,NA,2734,4.137850152675558,3.413371.42.55496,2025-09-06,4
SPY0300204,3.3168784999999996,42.56653,2025-09-17,91,0,61.88081,21.579980468750023,NA,NA,2745,4.1412410297173725,3.316878.42.56653,2025-09-17,5
SPY0300206,3.144,42.49003,2025-09-05,26,0,60,24.339990234375023,NA,NA,2733,4.110873864173311,3.144.42.49003,2025-09-05,5
SPY0300207,3.3413165,42.534115,2025-09-08,99,0,61.85253,21.570001220703148,NA,NA,2736,4.1407911888004465,3.341316.42.534115,2025-09-08,5
SPY0300208,3.1250295,42.53743,2025-09-04,41,0,61.93311,24.409997558593773,NA,NA,2732,4.142072416308181,3.12503.42.53743,2025-09-04,5
SPY0300209,3.144,42.49003,2025-09-05,26,0,60,24.339990234375023,NA,NA,2733,4.110873864173311,3.144.42.49003,2025-09-05,5
SPY0300210,3.2588315,42.473515,2025-09-14,90,0,62,21.769982910156273,NA,NA,2742,4.143134726391533,3.258832.42.473515,2025-09-14,5
SPY0300212,3.305555,42.492275,2025-09-09,100,0,61.84046,21.329980468750023,NA,NA,2737,4.140599133538858,3.305555.42.492275,2025-09-09,5
SPY0300214,3.1508305,42.510385,2025-09-05,46,0,61.91219,21.799981689453148,NA,NA,2733,4.141739944611698,3.15083.42.510385,2025-09-05,5
SPY0300215,3.406286,42.547265,2025-09-06,226,0,62.02504,21.439996337890648,3.4375,42.5625,2734,4.143532107742565,3.406286.42.547265,2025-09-06,4
SPY0300216,3.273618,42.451765,2025-09-09,100,0,61.84351,21.329980468750023,NA,NA,2737,4.140647667970109,3.273618.42.451765,2025-09-09,5
SPY0300217,3.13223,42.50104,2025-09-03,9,0,60,24.029992675781273,NA,NA,2731,4.110873864173311,3.13223.42.50104,2025-09-03,5
SPY0300218,3.15402,42.467595,2025-09-04,123,0,60,21.719995117187523,NA,NA,2732,4.110873864173311,3.15402.42.467595,2025-09-04,5
SPY0300219,3.09177,42.391225000000006,2025-09-07,444,0,60,21.059991455078148,NA,NA,2735,4.110873864173311,3.09177.42.391225,2025-09-07,5
SPY0300220,3.3971615,42.53409,2025-09-06,116,0,62.00502,21.570001220703148,3.375,42.5625,2734,4.14321440575673,3.397162.42.53409,2025-09-06,4
SPY0300221,3.306776,42.491535,2025-09-09,101,0,62,21.329980468750023,NA,NA,2737,4.143134726391533,3.306776.42.491535,2025-09-09,5
SPY0300222,3.273315,42.451535,2025-09-09,100,0,62,21.329980468750023,NA,NA,2737,4.143134726391533,3.273315.42.451535,2025-09-09,5
SPY0300223,3.13223,42.50104,2025-09-03,9,0,60,24.100000000000023,NA,NA,2731,4.110873864173311,3.13223.42.50104,2025-09-03,5
SPY0300224,3.09177,42.391225000000006,2025-09-07,444,0,60,21.469995117187523,3.1875,42.375,2735,4.110873864173311,3.09177.42.391225,2025-09-07,5
SPY0300225,3.2389764999999997,42.4515,2025-09-14,90,0,61.91086,21.769982910156273,NA,NA,2742,4.141718803811184,3.238976.42.4515,2025-09-14,5
SPY0300226,3.180516,42.53421,2025-09-13,71,0,61.83116,21.799981689453148,NA,NA,2741,4.140451128762331,3.180516.42.53421,2025-09-13,5
SPY0300227,3.1914214999999997,42.465465,2025-09-14,69,0,61.84451,21.519982910156273,NA,NA,2742,4.1406635803856275,3.191421.42.465465,2025-09-14,5
SPY0300228,3.186082,42.491445,2025-09-16,68,0,61.95095,22.299981689453148,NA,NA,2744,4.142355851718818,3.186082.42.491445,2025-09-16,5
SPY0300230,3.4464525000000004,42.518415000000005,2025-09-12,705,0,61.4667,21.480004882812523,NA,NA,2740,4.134633614754,3.446453.42.518415,2025-09-12,4
SPY0300232,3.26602,42.545695,2025-09-17,88,0,61.90334,21.579980468750023,NA,NA,2745,4.141599262455614,3.26602.42.545695,2025-09-17,5
SPY0300233,3.1894855,42.46453,2025-09-14,69,0,62,21.399987792968773,3.1875,42.4375,2742,4.143134726391533,3.189486.42.46453,2025-09-14,5
SPY0300234,3.184746,42.491164999999995,2025-09-16,68,0,61.89571,22.100000000000023,NA,NA,2744,4.141477957882815,3.184746.42.491165,2025-09-16,5
SPY0300235,3.1721329999999996,42.47895,2025-09-05,52,0,61.8783,21.799981689453148,NA,NA,2733,4.141201112132072,3.172133.42.47895,2025-09-05,5
SPY0300236,3.1860305,42.4449,2025-09-04,51,0,61.49618,21.719995117187523,NA,NA,2732,4.135105434874452,3.186031.42.4449,2025-09-04,5
SPY0300238,3.4239610000000003,42.601365,2025-09-12,119,0,61.88531,22.089990234375023,3.4375,42.625,2740,4.1413125911204265,3.423961.42.601365,2025-09-12,4
SPY0300239,3.267437,42.545245,2025-09-17,91,0,61.88513,21.640008544921898,NA,NA,2745,4.141309728762626,3.267437.42.545245,2025-09-17,5
SPY0300241,3.17276075,42.4773545,2025-09-05,52,0,22.82509,21.799981689453148,NA,NA,2733,3.170739227077727,3.172761.42.477354,2025-09-05,5
SPY0300244,3.3831949999999997,42.610735000000005,2025-09-12,94,0,61.86731,21.659997558593773,NA,NA,2740,4.141026314776873,3.383195.42.610735,2025-09-12,4
SPY0300245,3.367756,42.566315,2025-09-12,101,0,62,21.879998779296898,3.375,42.5625,2740,4.143134726391533,3.367756.42.566315,2025-09-12,4
SPY0300247,3.179346,42.534054999999995,2025-09-13,71,0,61.8349,21.540002441406273,3.1875,42.5625,2741,4.140510651596119,3.179346.42.534055,2025-09-13,5
SPY0300248,3.183891,42.44611,2025-09-04,54,0,61.85523,24.409997558593773,NA,NA,2732,4.140834145575755,3.183891.42.44611,2025-09-04,5
SPY0300249,3.3135760000000003,42.564040000000006,2025-09-17,88,0,61.90816,21.579980468750023,NA,NA,2745,4.141675885021951,3.313576.42.56404,2025-09-17,5
SPY0300250,3.241956,42.452160000000006,2025-09-14,90,0,61.84348,21.409997558593773,3.25,42.4375,2742,4.1406471905937305,3.241956.42.45216,2025-09-14,5
SPY0300251,3.399602,42.5778,2025-09-12,422,0,61.46981,21.480004882812523,NA,NA,2740,4.134683400040952,3.399602.42.5778,2025-09-12,4
SPY0300252,3.4448825000000003,42.518460000000005,2025-09-12,694,0,61.46824,21.879998779296898,3.4375,42.5,2740,4.134658267585306,3.444883.42.51846,2025-09-12,4
SPY0300254,3.15402,42.467595,2025-09-04,123,0,60,21.640008544921898,NA,NA,2732,4.110873864173311,3.15402.42.467595,2025-09-04,5
SPY0300256,3.3981995,42.576965,2025-09-12,422,0,61.4822,21.879998779296898,3.375,42.5625,2740,4.134881716179134,3.3982.42.576965,2025-09-12,4
SPY0300257,3.3831445000000002,42.610605,2025-09-12,94,0,61.87188,21.480004882812523,NA,NA,2740,4.1410990049222764,3.383145.42.610605,2025-09-12,4
SPY0300258,3.1820744999999997,42.556585,2025-09-13,69,0,61.82951,21.540002441406273,3.1875,42.5625,2741,4.140424867562226,3.182074.42.556585,2025-09-13,5
SPY0300259,3.422713,42.600359999999995,2025-09-12,119,0,62,21.659997558593773,NA,NA,2740,4.143134726391533,3.422713.42.60036,2025-09-12,4
SPY0300260,3.1836705,42.55602,2025-09-13,71,0,62,22.0100036621094,NA,NA,2741,4.143134726391533,3.18367.42.55602,2025-09-13,5
SPY0300261,3.260248,42.47306,2025-09-14,90,0,61.83749,21.519982910156273,NA,NA,2742,4.14055186987804,3.260248.42.47306,2025-09-14,5
SPY0300262,3.367115,42.56655,2025-09-12,101,0,61.87733,21.379998779296898,NA,NA,2740,4.141185685387361,3.367115.42.56655,2025-09-12,4
SPY0300276,3.155714,42.506045,2025-09-15,47,0,61.87169,21.640008544921898,3.1875,42.5,2743,4.141095982898963,3.155714.42.506045,2025-09-15,5
SPY0300277,3.1545375,42.508155,2025-09-15,47,0,61.87384,21.640008544921898,3.1875,42.5,2743,4.141130178945538,3.154538.42.508155,2025-09-15,5
SPY0300278,3.15154,42.50892,2025-09-15,46,0,60,21.890008544921898,NA,NA,2743,4.110873864173311,3.15154.42.50892,2025-09-15,5
SPY0300279,3.15154,42.50892,2025-09-15,46,0,60,21.799981689453148,NA,NA,2743,4.110873864173311,3.15154.42.50892,2025-09-15,5
SPY0300280,3.1498735,42.50986,2025-09-15,34,0,60,21.640008544921898,3.1875,42.5,2743,4.110873864173311,3.149874.42.50986,2025-09-15,5
SPY0300281,3.1537495,42.5057,2025-09-15,39,0,62.39982,21.730004882812523,NA,NA,2743,4.149461022322431,3.15375.42.5057,2025-09-15,5
SPY0300282,3.153186,42.509235,2025-09-15,46,0,61.87839,21.640008544921898,3.1875,42.5,2743,4.141202543467455,3.153186.42.509235,2025-09-15,5
SPY0300283,3.155488,42.507485,2025-09-15,47,0,62,21.640008544921898,3.1875,42.5,2743,4.143134726391533,3.155488.42.507485,2025-09-15,5
SPY0300285,3.154145,42.506665,2025-09-10,39,0,60,21.189996337890648,NA,NA,2738,4.110873864173311,3.154145.42.506665,2025-09-10,5
SPY0300287,3.1500985000000004,42.50865,2025-09-15,46,0,61.90387,21.779992675781273,NA,NA,2743,4.141607688045848,3.150099.42.50865,2025-09-15,5
SPY0300288,3.1551195,42.50667,2025-09-15,47,0,61.84443,21.640008544921898,3.1875,42.5,2743,4.140662307401704,3.15512.42.50667,2025-09-15,5
SPY0300289,3.1522965000000003,42.507215,2025-09-15,39,0,61.9035,21.730004882812523,NA,NA,2743,4.141601806037505,3.152297.42.507215,2025-09-15,5
SPY0300290,3.1506439999999998,42.51093,2025-09-10,46,0,62.21799,21.159997558593773,NA,NA,2738,4.146588912545881,3.150644.42.51093,2025-09-10,5
SPY0300291,3.1534924999999996,42.511804999999995,2025-09-10,46,0,61.95256,21.299981689453148,3.1875,42.5,2738,4.1423814268596555,3.153492.42.511805,2025-09-10,5
SPY0300292,3.1511835,42.51293,2025-09-10,47,0,61.87887,21.329980468750023,NA,NA,2738,4.141210177221562,3.151184.42.51293,2025-09-10,5
SPY0300293,3.1569279999999997,42.50686,2025-09-15,47,0,61.82387,21.640008544921898,3.1875,42.5,2743,4.140335096797544,3.156928.42.50686,2025-09-15,5
SPY0300294,3.152298,42.507765,2025-09-15,39,0,59.87181,21.730004882812523,NA,NA,2743,4.108770177565631,3.152298.42.507765,2025-09-15,5
SPY0300295,3.153432,42.505865,2025-09-10,39,0,62.72295,21.299981689453148,3.1875,42.5,2738,4.154544780266503,3.153432.42.505865,2025-09-10,5
SPY0300296,3.152745,42.51209,2025-09-10,46,0,61.88325,21.159997558593773,NA,NA,2738,4.141279832535925,3.152745.42.51209,2025-09-10,5
SPY0300297,3.1512855,42.511065,2025-09-10,46,0,61.90148,21.189996337890648,NA,NA,2738,4.1415696928413475,3.151286.42.511065,2025-09-10,5
SPY0300298,3.151773,42.51135,2025-09-10,46,0,59.5891,21.329980468750023,NA,NA,2738,4.104115008910283,3.151773.42.51135,2025-09-10,5
SPY0300299,3.154145,42.506665,2025-09-10,39,0,60,21.299981689453148,3.1875,42.5,2738,4.110873864173311,3.154145.42.506665,2025-09-10,5
SPY0300300,3.151225,42.50967,2025-09-10,46,0,61.87848,21.299981689453148,3.1875,42.5,2738,4.141203974800789,3.151225.42.50967,2025-09-10,5
SPY0300301,3.151623,42.511615,2025-09-10,46,0,61.90648,21.159997558593773,NA,NA,2738,4.141649179067857,3.151623.42.511615,2025-09-10,5
SPY0300302,3.150588,42.512515,2025-09-10,47,0,61.8755,21.159997558593773,NA,NA,2738,4.141156580674567,3.150588.42.512515,2025-09-10,5
SPY180606,3.7882005,40.021649999999994,2018-03-13,34,0,30,14.230004882812525,3.75,40,0,3.4339872044851463,3.7882.40.02165,2018-03-13,5
SPY180607,3.8301055,39.919175,2018-03-13,20,0,30,14.200006103515648,3.8125,39.875,0,3.4339872044851463,3.830106.39.919175,2018-03-13,5
SPY180608,4.2885775,39.957808,2018-03-14,35,0,30,13.869989013671898,NA,NA,1,3.4339872044851463,4.288577.39.957808,2018-03-14,4
SPY180609,3.4707475,39.6803295,2018-03-19,31,0,30,14.420007324218773,3.5,39.625,6,3.4339872044851463,3.470748.39.68033,2018-03-19,5
SPY180610,3.399823,39.77994,2018-03-19,31,0,30,14.570001220703148,3.375,39.8125,6,3.4339872044851463,3.399823.39.77994,2018-03-19,5
SPY180611,4.0714369999999995,40.086372999999995,2018-03-14,44,0,30,14.119989013671898,4.0625,40.125,1,3.4339872044851463,4.071437.40.086373,2018-03-14,4
SPY180613,4.0991,40.0737115,2018-03-14,15,0,30,14.059991455078148,NA,NA,1,3.4339872044851463,4.0991.40.073712,2018-03-14,4
SPY180614,3.3211395,39.7849135,2018-03-19,26,0,30,14.570001220703148,NA,NA,6,3.4339872044851463,3.32114.39.784914,2018-03-19,5
SPY180615,3.3211395,39.7849135,2018-03-19,26,0,30,14.570001220703148,NA,NA,6,3.4339872044851463,3.32114.39.784914,2018-03-19,5
SPY180616,3.830662,39.9188185,2018-03-13,20,0,30,14.200006103515648,3.8125,39.875,0,3.4339872044851463,3.830662.39.918818,2018-03-13,5
SPY180617,3.7880735,40.021572000000006,2018-03-13,34,0,30,14.230004882812525,3.75,40,0,3.4339872044851463,3.788074.40.021572,2018-03-13,5
SPY180618,3.4686765,39.679122,2018-03-19,31,0,30,14.420007324218773,3.4375,39.625,6,3.4339872044851463,3.468676.39.679122,2018-03-19,5
SPY180619,3.4691,39.7384685,2018-03-19,32,0,30,14.480004882812525,3.5625,39.75,6,3.4339872044851463,3.4691.39.738469,2018-03-19,5
SPY180620,3.399823,39.77994,2018-03-19,31,0,30,14.570001220703148,3.375,39.8125,6,3.4339872044851463,3.399823.39.77994,2018-03-19,5
SPY180621,4.0987375,40.073597500000005,2018-03-14,15,0,30,14.059991455078148,NA,NA,1,3.4339872044851463,4.098738.40.073598,2018-03-14,4
SPY180622,3.1754654999999996,42.434525,2020-07-16,19,0,30,22.019982910156273,NA,NA,856,3.4339872044851463,3.175465.42.434525,2020-07-16,5
SPY180623,3.4691,39.7384685,2018-03-19,32,0,30,14.480004882812525,3.5625,39.75,6,3.4339872044851463,3.4691.39.738469,2018-03-19,5
SPY180624,8.888795,42.6292225,2018-05-19,11,0,30,17.969995117187523,8.8125,42.625,67,3.4339872044851463,8.888795.42.629222,2018-05-19,1
SPY180625,5.3481635,43.22541,2020-05-28,19,0,30,18.689996337890648,5.3125,43.25,807,3.4339872044851463,5.348164.43.22541,2020-05-28,4
SPY180626,4.28864,39.9579605,2018-03-14,35,0,30,13.869989013671898,NA,NA,1,3.4339872044851463,4.28864.39.95796,2018-03-14,4
SPY180627,4.0715805,40.08555,2018-03-14,44,0,30,14.119989013671898,4.0625,40.125,1,3.4339872044851463,4.07158.40.08555,2018-03-14,4
SPY180628,4.158400500000001,39.846491,2018-03-16,21,0,30,13.920007324218773,4.1875,39.8125,3,3.4339872044851463,4.158401.39.846491,2018-03-16,4
SPY180629,5.3586885,43.2742,2020-05-28,7,0,30,18.689996337890648,5.3125,43.25,807,3.4339872044851463,5.358689.43.2742,2020-05-28,4
SPY180630,6.8220955,43.416279,2018-06-21,8,0,30,23.820001220703148,6.8125,43.375,100,3.4339872044851463,6.822095.43.416279,2018-06-21,1
SPY180631,4.305567,39.828768,2018-03-16,36,0,30,13.950006103515648,4.375,39.8125,3,3.4339872044851463,4.305567.39.828768,2018-03-16,3
SPY180632,4.158400500000001,39.846491,2018-03-16,21,0,30,13.920007324218773,4.1875,39.8125,3,3.4339872044851463,4.158401.39.846491,2018-03-16,4
SPY180633,4.305567,39.828768,2018-03-16,36,0,30,13.950006103515648,4.375,39.8125,3,3.4339872044851463,4.305567.39.828768,2018-03-16,3
SPY180634,6.8842125,43.427767,2018-06-21,14,0,30,23.969995117187523,6.9375,43.4375,100,3.4339872044851463,6.884213.43.427767,2018-06-21,1
SPY180635,6.8220955,43.416279,2018-06-21,8,0,30,23.820001220703148,6.8125,43.375,100,3.4339872044851463,6.822095.43.416279,2018-06-21,1
SPY180765,7.308539,43.687017,2019-03-20,81,0,30,13.649987792968773,7.375,43.6875,372,3.4339872044851463,7.308539.43.687017,2019-03-20,2
SPY180785,7.309035,43.689708,2019-03-20,18,0,30,13.649987792968773,7.375,43.6875,372,3.4339872044851463,7.309035.43.689708,2019-03-20,2
SPY180926,3.1745475,42.400721,2018-04-05,35,0,30,12.200006103515648,NA,NA,23,3.4339872044851463,3.174548.42.400721,2018-04-05,5
SPY180927,3.1708355,42.460545499999995,2018-04-05,23,0,30,12.159997558593773,NA,NA,23,3.4339872044851463,3.170836.42.460545,2018-04-05,5
SPY180928,3.2013265000000004,42.350715,2018-04-05,43,0,30,12.200006103515648,NA,NA,23,3.4339872044851463,3.201327.42.350715,2018-04-05,5
SPY180929,3.2013265000000004,42.350715,2018-04-05,43,0,30,12.200006103515648,NA,NA,23,3.4339872044851463,3.201327.42.350715,2018-04-05,5
SPY180930,3.1708355,42.460545499999995,2018-04-05,23,0,30,12.159997558593773,NA,NA,23,3.4339872044851463,3.170836.42.460545,2018-04-05,5
SPY180931,3.1745475,42.400721,2018-04-05,35,0,30,12.200006103515648,NA,NA,23,3.4339872044851463,3.174548.42.400721,2018-04-05,5
SPY180932,8.805791,42.5885775,2018-05-20,14,0,30,18.9899841308594,8.8125,42.625,68,3.4339872044851463,8.805791.42.588578,2018-05-20,1
SPY180933,3.129974,42.5228455,2018-04-05,37,0,30,12.159997558593773,3.125,42.5625,23,3.4339872044851463,3.129974.42.522846,2018-04-05,5
SPY180934,6.8842125,43.427767,2018-06-21,14,0,30,23.969995117187523,6.9375,43.4375,100,3.4339872044851463,6.884213.43.427767,2018-06-21,1
SPY180935,3.129974,42.5228455,2018-04-05,37,0,30,12.159997558593773,3.125,42.5625,23,3.4339872044851463,3.129974.42.522846,2018-04-05,5
SPY180936,3.05326,42.5710725,2018-04-06,7,0,30,11.969995117187525,NA,NA,24,3.4339872044851463,3.05326.42.571072,2018-04-06,2
SPY180937,3.05326,42.5710725,2018-04-06,7,0,30,11.969995117187525,NA,NA,24,3.4339872044851463,3.05326.42.571072,2018-04-06,2
SPY181145,5.3583775,43.274325000000005,2020-05-28,7,0,30,18.689996337890648,5.3125,43.25,807,3.4339872044851463,5.358377.43.274325,2020-05-28,4
SPY181146,8.888795,42.6292225,2018-05-19,11,0,30,17.969995117187523,8.8125,42.625,67,3.4339872044851463,8.888795.42.629222,2018-05-19,1
SPY181147,8.720476000000001,42.5817835,2018-05-19,38,1,30,18.040002441406273,8.6875,42.5625,67,3.4339872044851463,8.720476.42.581784,2018-05-19,1
SPY181148,8.850750999999999,42.6088185,2018-05-19,16,0,30,17.969995117187523,8.8125,42.625,67,3.4339872044851463,8.850751.42.608818,2018-05-19,1
SPY181149,8.717099000000001,42.580956,2018-05-19,38,1,30,18.040002441406273,NA,NA,67,3.4339872044851463,8.717099.42.580956,2018-05-19,1
SPY181150,8.717099000000001,42.580956,2018-05-19,38,1,30,18.040002441406273,NA,NA,67,3.4339872044851463,8.717099.42.580956,2018-05-19,1
SPY181151,8.888963,42.629110999999995,2018-05-19,23,0,30,17.969995117187523,8.8125,42.625,67,3.4339872044851463,8.888963.42.629111,2018-05-19,1
SPY181152,8.8053355,42.5889515,2018-05-20,14,0,30,18.9899841308594,8.8125,42.625,68,3.4339872044851463,8.805336.42.588952,2018-05-20,1
SPY181153,6.2388655,42.995545500000006,2018-06-15,26,1,30,20.959985351562523,6.25,42.9375,94,3.4339872044851463,6.238866.42.995546,2018-06-15,3
SPY181154,8.8053355,42.5889515,2018-05-20,14,0,30,18.9899841308594,8.8125,42.625,68,3.4339872044851463,8.805336.42.588952,2018-05-20,1
SPY181155,8.888963,42.629110999999995,2018-05-19,23,0,30,17.969995117187523,8.8125,42.625,67,3.4339872044851463,8.888963.42.629111,2018-05-19,1
SPY181156,8.850469499999999,42.6084795,2018-05-19,16,0,30,17.969995117187523,8.8125,42.625,67,3.4339872044851463,8.850469.42.60848,2018-05-19,1
SPY181157,8.850469499999999,42.6084795,2018-05-19,16,0,30,17.969995117187523,8.8125,42.625,67,3.4339872044851463,8.850469.42.60848,2018-05-19,1
SPY181158,8.805791,42.5885775,2018-05-20,14,0,30,18.9899841308594,8.8125,42.625,68,3.4339872044851463,8.805791.42.588578,2018-05-20,1
SPY181159,8.850750999999999,42.6088185,2018-05-19,16,0,30,17.969995117187523,8.8125,42.625,67,3.4339872044851463,8.850751.42.608818,2018-05-19,1
SPY181160,8.720476000000001,42.5817835,2018-05-19,38,1,30,18.040002441406273,8.6875,42.5625,67,3.4339872044851463,8.720476.42.581784,2018-05-19,1
SPY181511,7.309035,43.689708,2019-03-20,18,0,30,13.649987792968773,7.375,43.6875,372,3.4339872044851463,7.309035.43.689708,2019-03-20,2
SPY181699,5.387150999999999,43.177295,2020-05-28,78,1,30,18.920007324218773,NA,NA,807,3.4339872044851463,5.387151.43.177295,2020-05-28,4
SPY181700,5.3481635,43.22541,2020-05-28,19,0,30,18.689996337890648,5.3125,43.25,807,3.4339872044851463,5.348164.43.22541,2020-05-28,4
SPY181701,5.3480055,43.2252,2020-05-28,19,0,30,18.689996337890648,5.3125,43.25,807,3.4339872044851463,5.348006.43.2252,2020-05-28,4
SPY181702,5.166180000000001,43.3273075,2018-06-05,6,1,30,21.230004882812523,5.0625,43.3125,84,3.4339872044851463,5.16618.43.327308,2018-06-05,4
SPY181703,5.281921499999999,43.352289,2018-06-05,20,0,30,20.769982910156273,5.3125,43.25,84,3.4339872044851463,5.281921.43.352289,2018-06-05,4
SPY181704,5.2819935000000005,43.351804,2018-06-05,20,0,30,20.769982910156273,5.3125,43.25,84,3.4339872044851463,5.281994.43.351804,2018-06-05,4
SPY181705,5.16506,43.3270495,2018-06-05,6,1,30,21.230004882812523,5.0625,43.3125,84,3.4339872044851463,5.16506.43.32705,2018-06-05,4
SPY181706,5.281921499999999,43.352289,2018-06-05,20,0,30,20.769982910156273,5.3125,43.25,84,3.4339872044851463,5.281921.43.352289,2018-06-05,4
SPY181707,5.16506,43.3270495,2018-06-05,6,1,30,21.230004882812523,5.0625,43.3125,84,3.4339872044851463,5.16506.43.32705,2018-06-05,4
SPY181708,5.3480055,43.2252,2020-05-28,19,0,30,18.689996337890648,5.3125,43.25,807,3.4339872044851463,5.348006.43.2252,2020-05-28,4
SPY181709,5.2359659999999995,43.330096999999995,2018-06-05,10,0,30,20.769982910156273,5.25,43.25,84,3.4339872044851463,5.235966.43.330097,2018-06-05,4
SPY181710,5.2819935000000005,43.351804,2018-06-05,20,0,30,20.769982910156273,5.3125,43.25,84,3.4339872044851463,5.281994.43.351804,2018-06-05,4
SPY181711,5.2360745,43.330195,2018-06-05,10,0,30,20.769982910156273,5.25,43.25,84,3.4339872044851463,5.236074.43.330195,2018-06-05,4
SPY181712,5.2359659999999995,43.330096999999995,2018-06-05,10,0,30,20.769982910156273,5.25,43.25,84,3.4339872044851463,5.235966.43.330097,2018-06-05,4
SPY181713,5.166180000000001,43.3273075,2018-06-05,6,1,30,21.230004882812523,5.0625,43.3125,84,3.4339872044851463,5.16618.43.327308,2018-06-05,4
SPY181714,5.2360745,43.330195,2018-06-05,10,0,30,20.769982910156273,5.25,43.25,84,3.4339872044851463,5.236074.43.330195,2018-06-05,4
SPY181808,6.185542,42.992501,2018-06-15,27,0,30,20.2600036621094,6.125,43,94,3.4339872044851463,6.185542.42.992501,2018-06-15,3
SPY181809,6.1764385,43.009488000000005,2018-06-15,12,0,30,20.2600036621094,6.125,43,94,3.4339872044851463,6.176438.43.009488,2018-06-15,3
SPY181810,6.9233294999999995,43.457537,2018-06-21,34,1,30,23.969995117187523,NA,NA,100,3.4339872044851463,6.923329.43.457537,2018-06-21,1
SPY181811,6.885084,43.427642500000005,2018-06-21,14,0,30,23.969995117187523,6.9375,43.4375,100,3.4339872044851463,6.885084.43.427643,2018-06-21,1
SPY181812,6.2388655,42.995545500000006,2018-06-15,26,1,30,20.959985351562523,6.25,42.9375,94,3.4339872044851463,6.238866.42.995546,2018-06-15,3
SPY181813,6.1848655,42.99239849999999,2018-06-15,27,0,30,20.2600036621094,6.125,43,94,3.4339872044851463,6.184865.42.992398,2018-06-15,3
SPY181814,6.9233294999999995,43.457537,2018-06-21,34,1,30,23.969995117187523,NA,NA,100,3.4339872044851463,6.923329.43.457537,2018-06-21,1
SPY181815,6.1781615,43.009350999999995,2018-06-15,12,0,30,20.2600036621094,6.125,43,94,3.4339872044851463,6.178161.43.009351,2018-06-15,3
SPY181816,6.1848655,42.99239849999999,2018-06-15,27,0,30,20.2600036621094,6.125,43,94,3.4339872044851463,6.184865.42.992398,2018-06-15,3
SPY181817,3.177631,42.3557795,2019-07-11,23,0,30,24.040002441406273,NA,NA,485,3.4339872044851463,3.177631.42.355779,2019-07-11,5
SPY181818,6.239365,42.995529,2018-06-15,26,1,30,20.959985351562523,6.25,42.9375,94,3.4339872044851463,6.239365.42.995529,2018-06-15,3
SPY181819,6.239365,42.995529,2018-06-15,26,1,30,20.959985351562523,6.25,42.9375,94,3.4339872044851463,6.239365.42.995529,2018-06-15,3
SPY181820,6.885084,43.427642500000005,2018-06-21,14,0,30,23.969995117187523,6.9375,43.4375,100,3.4339872044851463,6.885084.43.427643,2018-06-21,1
SPY181821,6.1764385,43.009488000000005,2018-06-15,12,0,30,20.2600036621094,6.125,43,94,3.4339872044851463,6.176438.43.009488,2018-06-15,3
SPY181822,6.821794000000001,43.416342,2018-06-21,8,0,30,23.820001220703148,6.8125,43.375,100,3.4339872044851463,6.821794.43.416342,2018-06-21,1
SPY181823,6.821794000000001,43.416342,2018-06-21,8,0,30,23.820001220703148,6.8125,43.375,100,3.4339872044851463,6.821794.43.416342,2018-06-21,1
SPY181824,5.383274,43.17837,2020-05-28,42,1,30,18.920007324218773,NA,NA,807,3.4339872044851463,5.383274.43.17837,2020-05-28,4
SPY181825,6.1781615,43.009350999999995,2018-06-15,12,0,30,20.2600036621094,6.125,43,94,3.4339872044851463,6.178161.43.009351,2018-06-15,3
SPY181826,6.185542,42.992501,2018-06-15,27,0,30,20.2600036621094,6.125,43,94,3.4339872044851463,6.185542.42.992501,2018-06-15,3
SPY181827,3.177631,42.3557795,2019-07-11,23,0,30,24.040002441406273,NA,NA,485,3.4339872044851463,3.177631.42.355779,2019-07-11,5
SPY181828,5.383274,43.17837,2020-05-28,42,1,30,18.920007324218773,NA,NA,807,3.4339872044851463,5.383274.43.17837,2020-05-28,4
SPY181829,6.9232119999999995,43.4571055,2018-06-21,34,1,30,23.969995117187523,NA,NA,100,3.4339872044851463,6.923212.43.457105,2018-06-21,1
SPY181830,6.9232119999999995,43.4571055,2018-06-21,34,1,30,23.969995117187523,NA,NA,100,3.4339872044851463,6.923212.43.457105,2018-06-21,1
SPY181884,7.308539,43.687017,2019-03-20,81,0,30,13.649987792968773,7.375,43.6875,372,3.4339872044851463,7.308539.43.687017,2019-03-20,2
